map, turns, p1score, p1_dest_list, p2score, p2_dest_list
india,60,62,106
india,71,68,93
india,69,117,69
india,61,32,98
india,67,98,104
india,72,65,96
india,68,103,73
india,66,111,76
india,73,78,20
india,69,111,80
india,65,76,100
india,73,84,106
india,60,10,116
india,60,97,87
india,66,87,97
india,69,100,85
india,67,55,103
india,63,24,116
india,68,104,65
india,64,58,113
india,68,64,103
india,70,107,90
india,73,116,72
india,72,122,93
india,69,-9,100
india,72,115,74
india,71,111,86
india,65,64,103
india,68,97,116
india,73,103,108
india,61,87,110
india,64,91,91
india,72,94,37
india,64,54,93
india,67,50,91
india,55,7,118
india,68,88,39
india,74,102,118
india,75,109,88
india,68,87,109
india,73,86,71
india,65,98,102
india,63,93,77
india,65,78,101
india,76,133,109
india,61,80,49
india,72,101,95
india,70,106,104
india,64,96,53
india,67,108,106
india,58,85,65
india,61,110,64
india,70,116,85
india,60,89,61
india,69,79,91
india,63,87,79
india,79,104,85
india,72,101,84
india,72,113,102
india,67,106,73
india,68,-3,106
india,59,8,114
india,71,116,91
india,65,-13,101
india,64,107,40
india,64,87,87
india,69,40,100
india,59,27,12
india,74,85,107
india,68,32,102
india,65,72,95
india,63,83,89
india,58,6,58
india,69,69,94
india,69,81,104
india,74,108,78
india,75,98,89
india,70,100,88
india,62,114,84
india,68,94,43
india,74,90,92
india,71,101,105
india,71,63,121
india,63,82,107
india,74,99,57
india,71,90,103
india,68,95,66
india,58,99,47
india,64,83,126
india,67,79,88
india,64,58,100
india,72,103,93
india,62,71,118
india,61,113,32
india,70,68,92
india,75,95,77
india,59,99,63
india,67,91,63
india,69,97,92
india,66,98,96
india,70,97,90
india,68,85,91
india,80,89,90
india,60,92,65
india,84,94,59
india,69,117,113
india,67,70,105
india,70,110,96
india,75,66,85
india,74,34,91
india,63,80,56
india,69,105,57
india,59,81,117
india,65,37,100
india,69,19,96
india,61,98,67
india,71,116,18
india,60,105,83
india,72,73,98
india,76,86,76
india,67,70,103
india,69,90,102
india,71,102,87
india,70,84,118
india,73,91,71
india,68,106,84
india,75,97,96
india,65,92,101
india,65,86,72
india,67,103,64
india,60,101,63
india,57,55,119
india,63,83,109
india,65,86,63
india,65,110,95
india,73,89,82
india,64,99,14
india,64,80,49
india,67,100,92
india,68,18,104
india,79,84,108
india,71,103,93
india,63,5,131
india,69,111,98
india,73,120,78
india,62,83,104
india,59,51,89
india,74,120,76
india,73,69,94
india,66,82,109
india,67,97,104
india,71,86,82
india,77,109,111
india,75,73,89
india,66,81,118
india,70,114,114
india,78,85,112
india,75,126,86
india,63,75,86
india,58,31,93
india,69,86,82
india,72,99,68
india,73,50,96
india,73,110,83
india,74,82,109
india,70,87,101
india,55,18,117
india,65,87,93
india,73,81,105
india,72,94,83
india,80,93,73
india,67,86,115
india,65,99,86
india,67,107,97
india,64,107,113
india,68,61,110
india,70,108,100
india,70,78,86
india,70,88,73
india,61,7,120
india,74,92,112
india,63,73,114
india,69,98,118
india,78,125,100
india,60,90,72
india,60,88,84
india,73,115,97
india,65,67,40
india,64,77,72
india,67,114,126
india,67,82,65
india,66,80,139
india,71,20,102
india,68,57,77
india,61,79,68
india,66,92,92
india,68,79,96
india,66,66,118
india,63,77,104
india,68,61,49
india,66,98,76
india,67,93,103
india,61,71,48
india,63,-57,97
india,61,74,66
india,72,104,90
india,62,57,93
india,74,121,86
india,71,124,96
india,69,103,81
india,69,121,123
india,71,53,57
india,67,50,97
india,60,41,127
india,72,93,116
india,66,84,94
india,66,92,89
india,72,84,113
india,67,113,98
india,68,96,94
india,69,69,86
india,67,88,93
india,68,90,105
india,72,116,93
india,64,70,96
india,70,46,98
india,70,109,57
india,65,106,98
india,70,133,102
india,63,35,72
india,63,91,76
india,74,90,82
india,66,4,109
india,72,42,102
india,65,79,73
india,64,96,76
india,59,99,65
india,64,122,98
india,72,67,93
india,68,58,117
india,62,92,61
india,54,68,96
india,70,96,76
india,69,-7,107
india,62,106,63
india,70,98,87
india,82,110,84
india,70,95,96
india,87,89,101
india,65,24,105
india,72,117,64
india,69,73,92
india,67,65,122
india,68,69,111
india,73,113,107
india,63,74,75
india,64,78,80
india,67,96,39
india,70,75,109
india,80,133,43
india,62,91,96
india,70,82,92
india,65,70,108
india,64,80,114
india,73,81,108
india,66,98,68
india,72,79,41
india,67,67,76
india,62,98,67
india,58,95,56
india,65,91,106
india,59,95,35
india,63,119,66
india,58,105,61
india,69,81,106
india,72,109,25
india,67,100,110
india,68,91,78
india,73,75,104
india,73,19,96
india,65,86,88
india,78,58,117
india,69,75,104
india,71,92,46
india,73,73,73
india,63,92,72
india,68,49,103
india,67,91,97
india,64,93,21
india,66,80,89
india,68,91,128
india,66,81,48
india,57,67,109
india,66,88,76
india,72,111,84
india,71,107,77
india,65,36,31
india,70,88,69
india,62,111,129
india,71,110,101
india,69,97,69
india,72,45,103
india,70,97,93
india,61,79,107
india,72,105,94
india,56,58,61
india,64,90,90
india,69,110,78
india,64,64,121
india,74,107,100
india,83,79,81
india,69,106,78
india,69,115,72
india,65,96,109
india,75,110,53
india,72,12,84
india,71,93,108
india,69,72,98
india,66,68,93
india,62,56,75
india,58,78,96
india,71,103,105
india,74,118,76
india,79,84,91
india,70,105,47
india,67,95,52
india,62,74,108
india,71,96,79
india,76,98,106
india,62,108,60
india,68,114,101
india,63,65,89
india,69,99,98
india,78,99,100
india,72,91,91
india,61,52,110
india,70,89,114
india,59,84,113
india,69,124,113
india,67,103,89
india,66,86,103
india,71,78,75
india,54,85,81
india,73,30,91
india,68,98,84
india,67,93,68
india,61,87,89
india,69,-25,80
india,52,-18,128
india,67,94,108
india,70,106,91
india,78,99,98
india,68,104,107
india,69,92,76
india,66,84,50
india,72,101,74
india,70,66,86
india,72,99,89
india,68,74,46
india,71,103,66
india,74,92,102
india,58,60,81
india,62,44,93
india,76,87,80
india,66,66,89
india,72,73,95
india,66,103,73
india,71,120,107
india,69,106,89
india,58,87,72
india,74,89,72
india,72,100,94
india,69,103,91
india,60,20,103
india,64,106,109
india,79,99,38
india,65,102,52
india,81,105,111
india,65,81,49
india,72,89,98
india,69,91,104
india,71,87,94
india,64,106,75
india,67,105,86
india,71,17,76
india,72,107,104
india,75,119,95
india,72,118,101
india,75,105,101
india,69,107,95
india,68,81,92
india,67,124,83
india,65,92,65
india,64,69,107
india,68,114,108
india,73,104,93
india,62,31,100
india,73,104,112
india,62,106,73
india,64,109,93
india,67,71,100
india,66,104,92
india,65,108,81
india,72,92,60
india,75,98,83
india,74,110,108
india,63,95,85
india,62,18,99
india,69,92,87
india,67,80,101
india,66,101,71
india,69,118,65
india,70,106,40
india,69,93,106
india,76,101,94
india,70,87,104
india,68,108,117
india,71,102,95
india,61,97,80
india,68,61,97
india,72,105,87
india,67,97,89
india,69,117,66
india,62,62,110
india,83,67,101
india,77,105,100
india,65,84,88
india,76,123,106
india,65,89,91
india,75,77,88
india,71,109,72
india,71,97,94
india,69,103,105
india,66,91,60
india,58,105,42
india,66,105,101
india,71,84,120
india,77,11,75
india,69,82,68
india,66,61,108
india,74,86,119
india,80,116,103
india,62,93,58
india,75,94,101
india,63,110,55
india,69,88,73
india,64,106,88
india,64,-6,109
india,69,130,50
india,72,110,101
india,65,48,96
india,69,60,98
india,77,108,88
india,63,79,109
india,72,110,34
india,65,95,47
india,68,96,75
india,70,114,87
india,71,120,82
india,65,93,121
india,62,91,31
india,77,110,74
india,59,7,120
india,68,111,74
india,66,82,89
india,78,113,104
india,68,128,69
india,62,100,92
india,68,88,108
india,56,70,71
india,70,85,96
india,66,99,92
india,70,108,106
india,67,73,104
india,70,98,51
india,64,80,102
india,71,135,63
india,69,100,82
india,68,15,94
india,71,108,28
india,77,112,104
india,87,111,98
india,64,80,123
india,74,103,80
india,62,82,117
india,72,112,97
india,64,88,77
india,67,94,87
india,68,105,69
india,73,124,90
india,62,60,106
india,69,93,89
india,67,97,96
india,63,58,84
india,65,69,95
india,65,6,109
india,63,78,94
india,74,76,93
india,64,104,61
india,68,110,95
india,70,136,36
india,67,74,84
india,68,96,111
india,78,104,86
india,57,76,113
india,68,47,99
india,61,84,103
india,60,80,114
india,66,64,65
india,65,22,86
india,71,118,87
india,63,56,111
india,69,104,64
india,73,74,110
india,71,113,107
india,56,70,88
india,69,110,88
india,77,112,88
india,67,92,99
india,64,98,68
india,62,13,121
india,69,101,76
india,59,55,105
india,71,66,130
india,64,73,75
india,63,89,102
india,67,83,112
india,70,94,49
india,67,99,39
india,75,105,78
india,69,135,86
india,73,84,35
india,68,134,22
india,71,54,105
india,78,60,115
india,73,121,61
india,72,100,46
india,70,-5,84
india,65,72,106
india,71,94,49
india,71,72,108
india,74,109,107
india,74,53,118
india,59,85,83
india,65,76,106
india,69,80,31
india,77,81,80
india,67,38,38
india,74,58,75
india,57,46,61
india,65,108,84
india,77,111,86
india,63,6,83
india,59,108,90
india,70,93,115
india,68,91,93
india,67,-11,30
india,66,74,121
india,71,111,113
india,68,79,102
india,70,102,101
india,65,76,79
india,76,96,100
india,72,115,96
india,66,87,104
india,72,75,98
india,69,113,90
india,69,86,85
india,64,117,89
india,68,110,69
india,69,70,100
india,70,107,80
india,74,15,107
india,62,95,82
india,70,105,85
india,66,121,80
india,66,83,102
india,72,41,104
india,65,75,93
india,79,58,102
india,67,73,75
india,67,89,118
india,72,77,99
india,61,104,37
india,61,101,51
india,62,81,80
india,69,98,88
india,65,123,100
india,66,92,50
india,68,101,84
india,66,61,92
india,74,114,80
india,65,117,67
india,72,108,79
india,67,91,40
india,63,80,95
india,62,91,99
india,70,105,88
india,60,87,64
india,66,66,103
india,72,132,72
india,77,112,74
india,68,35,84
india,70,25,91
india,66,75,106
india,70,101,98
india,80,124,95
india,69,80,101
india,74,-8,101
india,62,59,88
india,67,72,107
india,73,7,91
india,64,87,82
india,61,42,103
india,68,110,83
india,69,105,78
india,65,50,106
india,65,79,114
india,73,39,45
india,72,114,90
india,63,92,97
india,64,81,106
india,73,102,21
india,61,103,58
india,63,107,94
india,83,53,100
india,57,2,80
india,66,57,91
india,68,102,100
india,71,100,62
india,69,103,110
india,75,112,56
india,64,101,67
india,74,108,84
india,73,85,113
india,60,79,93
india,72,96,95
india,67,103,102
india,66,98,103
india,71,74,87
india,62,87,83
india,77,97,66
india,77,43,111
india,64,91,107
india,69,118,70
india,75,120,80
india,63,70,113
india,63,100,110
india,65,98,69
india,73,90,117
india,73,110,51
india,59,59,109
india,66,60,111
india,67,101,77
india,64,52,57
india,63,91,114
india,72,96,97
india,70,113,74
india,74,111,93
india,70,89,85
india,63,81,115
india,74,65,93
india,80,111,103
india,59,91,14
india,70,76,52
india,63,80,59
india,60,31,101
india,61,35,53
india,73,84,103
india,62,97,80
india,71,88,55
india,76,107,112
india,67,95,81
india,77,126,93
india,71,96,64
india,74,109,110
india,65,72,94
india,65,89,115
india,61,93,83
india,59,-6,112
india,64,87,58
india,69,94,89
india,64,87,87
india,68,69,94
india,62,114,74
india,65,81,103
india,71,108,115
india,67,116,71
india,74,109,93
india,65,112,99
india,71,111,82
india,55,113,67
india,63,85,108
india,62,72,121
india,80,111,44
india,71,102,89
india,67,86,114
india,71,97,93
india,76,138,89
india,71,96,62
india,67,37,58
india,76,119,94
india,69,110,87
india,64,106,57
india,68,99,88
india,69,90,123
india,71,65,100
india,72,99,83
india,65,86,97
india,73,106,74
india,73,97,109
india,69,109,6
india,70,92,30
india,69,106,89
india,72,106,88
india,68,89,97
india,74,63,80
india,72,102,115
india,66,103,101
india,73,106,48
india,65,95,113
india,70,90,70
india,73,104,63
india,70,57,97
india,66,79,102
india,64,130,13
india,72,104,79
india,72,85,54
india,71,69,80
india,66,93,103
india,72,102,42
india,82,107,104
india,66,99,104
india,73,113,66
india,77,55,73
india,73,114,97
india,61,85,68
india,52,13,109
india,68,99,115
india,62,113,93
india,67,80,112
india,72,93,58
india,65,88,93
india,70,132,57
india,66,105,65
india,71,120,69
india,63,78,101
india,57,104,43
india,66,103,102
india,72,114,97
india,66,87,93
india,58,-20,93
india,83,78,59
india,62,85,89
india,68,53,64
india,69,99,100
india,68,93,71
india,60,112,79
india,74,56,85
india,69,104,69
india,68,78,105
india,70,110,14
india,66,87,89
india,66,88,86
india,70,113,78
india,70,101,75
india,65,93,62
india,70,106,96
india,56,92,59
india,76,112,101
india,67,15,129
india,60,78,58
india,69,87,98
india,66,87,28
india,66,102,92
india,67,74,100
india,74,50,92
india,72,82,105
india,68,45,83
india,80,126,110
india,70,42,107
india,80,98,108
india,66,97,120
india,69,67,115
india,76,123,80
india,68,100,18
india,76,112,80
india,73,114,22
india,69,106,98
india,67,89,92
india,75,119,90
india,65,90,105
india,63,145,96
india,68,89,85
india,68,87,101
