map, turns, p1score, p1_dest_list, p2score, p2_dest_list
europe,67,108,105
europe,71,107,72
europe,61,115,76
europe,64,89,94
europe,69,88,25
europe,85,99,111
europe,60,103,91
europe,62,106,90
europe,74,53,92
europe,67,80,87
europe,62,65,34
europe,64,86,94
europe,61,109,12
europe,71,94,97
europe,61,137,33
europe,69,17,67
europe,66,78,95
europe,62,84,68
europe,65,77,72
europe,63,55,64
europe,57,108,55
europe,60,85,98
europe,60,83,86
europe,68,75,110
europe,62,118,65
europe,64,113,29
europe,65,31,124
europe,59,58,107
europe,65,101,9
europe,59,87,16
europe,68,76,99
europe,60,39,102
europe,69,119,95
europe,65,104,95
europe,72,127,87
europe,68,104,96
europe,57,68,101
europe,57,62,44
europe,61,106,86
europe,74,68,86
europe,59,73,68
europe,68,114,85
europe,64,102,92
europe,65,96,97
europe,68,73,93
europe,55,126,70
europe,57,102,24
europe,60,50,117
europe,61,94,79
europe,70,107,68
europe,63,92,78
europe,69,99,108
europe,63,-11,103
europe,72,108,45
europe,69,111,90
europe,70,107,24
europe,64,133,81
europe,65,88,29
europe,66,103,11
europe,67,105,112
europe,62,99,89
europe,66,112,93
europe,65,97,96
europe,75,117,67
europe,62,74,57
europe,74,120,77
europe,77,62,96
europe,55,45,98
europe,66,94,74
europe,66,118,89
europe,63,122,103
europe,62,112,68
europe,65,116,73
europe,60,102,58
europe,60,90,124
europe,64,110,127
europe,55,111,81
europe,65,99,100
europe,58,102,75
europe,65,111,70
europe,57,117,39
europe,71,120,105
europe,62,107,47
europe,68,86,50
europe,61,77,95
europe,59,104,16
europe,73,82,88
europe,67,109,93
europe,65,125,88
europe,61,110,115
europe,62,100,4
europe,68,117,83
europe,62,70,106
europe,64,56,120
europe,61,103,89
europe,76,41,16
europe,59,98,74
europe,63,88,110
europe,67,27,109
europe,60,96,14
europe,59,124,0
europe,68,108,110
europe,67,69,51
europe,63,86,103
europe,66,115,80
europe,57,116,71
europe,61,96,108
europe,58,83,50
europe,65,63,95
europe,72,111,76
europe,68,109,98
europe,61,-2,52
europe,67,96,105
europe,58,102,36
europe,69,118,91
europe,60,50,112
europe,57,106,13
europe,65,107,98
europe,63,113,115
europe,62,100,45
europe,67,-3,103
europe,66,2,94
europe,60,110,16
europe,67,124,94
europe,64,39,114
europe,71,45,86
europe,65,61,112
europe,73,119,42
europe,61,115,28
europe,72,115,100
europe,57,120,-8
europe,72,143,97
europe,64,100,91
europe,75,89,87
europe,59,27,87
europe,77,100,99
europe,62,57,111
europe,72,60,61
europe,67,67,99
europe,62,57,98
europe,57,34,131
europe,59,93,20
europe,69,19,98
europe,64,45,90
europe,69,158,83
europe,69,44,102
europe,66,68,93
europe,64,97,100
europe,70,104,46
europe,63,17,118
europe,60,107,49
europe,61,113,57
europe,64,114,2
europe,62,99,6
europe,72,94,106
europe,67,122,47
europe,69,98,120
europe,68,28,105
europe,65,133,23
europe,67,53,99
europe,59,35,97
europe,72,106,68
europe,59,79,96
europe,59,79,85
europe,69,104,105
europe,61,93,-3
europe,69,122,87
europe,63,122,73
europe,66,42,113
europe,62,108,82
europe,58,46,102
europe,70,114,92
europe,71,81,122
europe,74,88,103
europe,57,11,114
europe,67,113,102
europe,62,80,95
europe,59,104,81
europe,63,118,82
europe,71,70,82
europe,55,110,9
europe,63,89,25
europe,67,119,64
europe,67,66,99
europe,75,79,119
europe,67,106,93
europe,54,110,66
europe,65,115,41
europe,67,109,90
europe,75,133,100
europe,61,105,82
europe,63,104,53
europe,70,110,100
europe,61,83,105
europe,70,124,97
europe,56,79,98
europe,63,91,107
europe,63,98,78
europe,62,107,61
europe,62,81,112
europe,65,110,96
europe,55,76,76
europe,65,92,41
europe,76,56,11
europe,55,33,21
europe,70,116,99
europe,60,124,3
europe,63,74,114
europe,72,106,69
europe,67,61,94
europe,64,63,93
europe,77,77,89
europe,65,31,108
europe,68,58,102
europe,61,93,53
europe,68,116,94
europe,73,76,60
europe,71,104,79
europe,65,114,72
europe,61,102,111
europe,73,115,96
europe,66,132,78
europe,64,69,100
europe,65,102,8
europe,73,-132,123
europe,70,115,55
europe,66,55,75
europe,62,80,53
europe,72,58,111
europe,66,113,41
europe,57,87,132
europe,57,102,42
europe,61,5,68
europe,56,101,-10
europe,84,-71,120
europe,68,74,53
europe,62,43,56
europe,83,79,133
europe,58,92,76
europe,80,121,44
europe,55,94,61
europe,66,2,121
europe,67,29,116
europe,58,100,65
europe,60,122,61
europe,63,108,42
europe,66,86,57
europe,60,92,34
europe,64,101,95
europe,68,124,98
europe,70,108,77
europe,69,58,109
europe,61,87,81
europe,69,100,93
europe,64,115,-1
europe,53,76,115
europe,71,-118,60
europe,62,63,60
europe,59,95,92
europe,71,93,47
europe,58,60,71
europe,65,105,11
europe,62,116,52
europe,60,77,118
europe,67,129,96
europe,71,87,107
europe,68,111,124
europe,69,50,45
europe,62,100,113
europe,68,108,21
europe,68,124,83
europe,59,100,29
europe,72,108,97
europe,73,89,98
europe,71,82,72
europe,62,106,114
europe,66,-121,23
europe,65,88,112
europe,78,103,83
europe,63,121,108
europe,63,110,29
europe,68,31,105
europe,65,-3,77
europe,67,32,24
europe,75,28,111
europe,60,106,58
europe,61,92,102
europe,69,-3,109
europe,67,26,7
europe,80,127,105
europe,64,106,87
europe,59,98,62
europe,58,56,78
europe,64,95,124
europe,70,57,15
europe,68,117,92
europe,62,71,60
europe,62,93,1
europe,65,100,87
europe,61,94,80
europe,62,77,92
europe,69,102,98
europe,57,71,114
europe,61,86,60
europe,68,125,39
europe,61,109,55
europe,61,112,83
europe,60,114,101
europe,60,103,47
europe,68,50,50
europe,66,104,92
europe,60,97,67
europe,66,44,111
europe,58,0,39
europe,59,105,94
europe,77,102,99
europe,72,48,56
europe,61,104,57
europe,63,119,102
europe,75,49,108
europe,64,10,97
europe,60,27,67
europe,72,106,113
europe,60,58,86
europe,61,89,112
europe,63,115,92
europe,65,132,45
europe,59,96,81
europe,72,16,92
europe,61,94,77
europe,66,28,95
europe,75,68,106
europe,62,106,4
europe,68,52,102
europe,59,66,106
europe,61,-3,47
europe,68,105,98
europe,79,60,58
europe,72,96,99
europe,78,116,106
europe,73,80,53
europe,67,84,111
europe,59,99,51
europe,64,98,98
europe,63,71,102
europe,63,126,26
europe,66,81,97
europe,79,96,77
europe,66,65,82
europe,63,121,79
europe,67,32,100
europe,62,64,107
europe,63,91,113
europe,64,59,17
europe,68,35,109
europe,56,90,23
europe,51,23,88
europe,70,62,73
europe,62,21,109
europe,64,87,67
europe,65,32,99
europe,65,106,68
europe,64,69,53
europe,71,109,77
europe,63,59,101
europe,61,33,47
europe,61,93,5
europe,62,101,110
europe,62,85,35
europe,75,65,11
europe,73,108,77
europe,56,118,25
europe,59,111,105
europe,62,100,54
europe,57,100,103
europe,66,9,66
europe,63,102,51
europe,66,108,100
europe,59,110,66
europe,61,107,77
europe,67,110,52
europe,73,106,78
europe,70,112,103
europe,62,59,119
europe,64,74,99
europe,65,1,46
europe,64,85,112
europe,66,100,60
europe,61,65,71
europe,64,90,18
europe,55,115,55
europe,63,95,70
europe,65,116,33
europe,69,67,101
europe,61,103,110
europe,65,70,69
europe,70,113,71
europe,56,96,27
europe,63,117,20
europe,65,125,68
europe,62,95,95
europe,63,106,100
europe,61,82,54
europe,57,19,113
europe,69,22,-1
europe,69,106,97
europe,72,24,88
europe,65,118,103
europe,66,117,93
europe,62,109,51
europe,75,56,87
europe,62,98,29
europe,67,102,101
europe,61,82,95
europe,70,64,112
europe,64,108,43
europe,69,44,107
europe,66,45,101
europe,67,74,97
europe,61,75,98
europe,59,35,79
europe,66,2,106
europe,58,76,103
europe,61,93,112
europe,63,53,103
europe,61,73,6
europe,55,93,64
europe,67,5,55
europe,60,24,71
europe,60,120,36
europe,68,0,103
europe,67,117,86
europe,58,80,51
europe,67,98,55
europe,60,120,53
europe,64,20,133
europe,59,99,74
europe,61,34,88
europe,61,92,110
europe,74,78,95
europe,53,90,86
europe,70,98,73
europe,57,106,11
europe,60,118,99
europe,63,118,94
europe,60,21,104
europe,70,42,106
europe,62,108,84
europe,64,58,91
europe,64,108,47
europe,57,115,52
europe,66,82,95
europe,67,32,104
europe,59,87,118
europe,63,99,68
europe,60,109,84
europe,66,121,77
europe,63,56,126
europe,61,89,63
europe,63,43,63
europe,63,71,104
europe,64,71,113
europe,63,126,35
europe,69,116,93
europe,65,99,111
europe,61,96,114
europe,61,30,107
europe,63,31,28
europe,58,104,-20
europe,67,105,95
europe,64,103,74
europe,65,115,99
europe,63,87,74
europe,57,102,71
europe,60,89,101
europe,60,2,98
europe,59,-14,111
europe,68,126,44
europe,62,140,38
europe,58,98,95
europe,60,110,90
europe,59,53,69
europe,68,24,114
europe,64,109,61
europe,66,95,101
europe,70,112,88
europe,64,111,74
europe,67,11,110
europe,85,54,30
europe,61,119,90
europe,67,103,62
europe,63,87,-11
europe,68,87,89
europe,70,65,75
europe,60,78,39
europe,61,121,12
europe,57,34,13
europe,60,100,71
europe,74,25,115
europe,61,108,90
europe,76,84,110
europe,78,112,108
europe,62,102,78
europe,61,51,93
europe,68,94,73
europe,70,93,64
europe,64,125,23
europe,57,107,69
europe,58,84,56
europe,60,92,98
europe,63,29,58
europe,70,121,92
europe,65,81,91
europe,71,70,107
europe,60,55,69
europe,59,106,104
europe,65,104,94
europe,71,99,105
europe,63,105,92
europe,79,52,55
europe,66,58,94
europe,56,99,36
europe,57,111,88
europe,59,-7,117
europe,62,95,84
europe,68,92,106
europe,57,63,107
europe,63,54,91
europe,61,103,22
europe,59,65,15
europe,67,114,34
europe,76,88,63
europe,58,67,75
europe,61,37,118
europe,64,115,23
europe,68,114,108
europe,66,107,103
europe,63,14,114
europe,64,111,92
europe,58,76,54
europe,63,89,36
europe,71,37,79
europe,56,98,-4
europe,74,114,110
europe,60,42,21
europe,72,35,78
europe,65,103,91
europe,63,122,63
europe,62,13,90
europe,72,113,132
europe,63,85,90
europe,71,20,71
europe,70,124,68
europe,63,1,108
europe,59,-2,109
europe,66,61,95
europe,77,42,108
europe,74,117,97
europe,57,106,83
europe,61,62,105
europe,66,120,102
europe,65,80,72
europe,62,119,99
europe,62,121,5
europe,67,132,25
europe,66,113,77
europe,62,82,104
europe,60,87,114
europe,69,102,109
europe,62,39,46
europe,69,117,38
europe,62,89,47
europe,62,92,78
europe,66,83,110
europe,56,80,69
europe,63,96,85
europe,61,57,44
europe,65,69,100
europe,59,97,88
europe,74,103,114
europe,62,31,96
europe,58,105,18
europe,79,47,109
europe,63,2,76
europe,73,-70,120
europe,74,120,76
europe,57,113,16
europe,61,110,25
europe,67,102,54
europe,57,89,43
europe,67,47,65
europe,64,110,76
europe,61,106,86
europe,63,24,55
europe,61,87,67
europe,57,101,16
europe,62,21,70
europe,64,110,7
europe,62,98,59
europe,69,89,97
europe,57,42,103
europe,66,108,87
europe,64,72,111
europe,71,46,110
europe,63,95,46
europe,67,123,44
europe,68,85,58
europe,68,108,52
europe,60,103,16
europe,63,22,86
europe,58,92,43
europe,61,72,78
europe,65,103,73
europe,60,69,7
europe,64,12,68
europe,60,94,31
europe,62,107,54
europe,58,117,81
europe,66,33,111
europe,63,125,91
