map, turns, p1score, p1_dest_list, p2score, p2_dest_list
usa,62,93,109
usa,60,77,83
usa,63,112,108
usa,74,139,56
usa,68,49,83
usa,76,41,114
usa,59,118,63
usa,66,88,-2
usa,67,-38,55
usa,72,121,95
usa,70,116,53
usa,62,121,54
usa,75,127,56
usa,56,111,62
usa,59,121,78
usa,71,54,78
usa,55,104,1
usa,60,109,57
usa,79,14,89
usa,66,100,73
usa,61,111,89
usa,60,114,34
usa,68,110,85
usa,65,74,78
usa,69,17,92
usa,65,136,86
usa,70,98,75
usa,58,97,22
usa,79,61,70
usa,58,85,85
usa,68,93,82
usa,71,112,91
usa,58,54,62
usa,66,121,105
usa,65,65,86
usa,72,81,71
usa,67,49,130
usa,72,123,46
usa,68,129,107
usa,74,30,58
usa,73,114,56
usa,64,84,118
usa,74,98,63
usa,66,54,95
usa,66,122,89
usa,70,103,81
usa,64,115,77
usa,63,125,69
usa,64,130,40
usa,63,116,81
usa,74,105,67
usa,75,15,118
usa,61,91,26
usa,84,131,93
usa,65,86,55
usa,77,131,89
usa,79,82,106
usa,68,65,95
usa,65,90,124
usa,62,91,49
usa,61,136,60
usa,58,110,66
usa,58,127,82
usa,78,119,95
usa,67,128,81
usa,81,83,85
usa,60,107,89
usa,59,133,74
usa,73,80,78
usa,64,124,54
usa,80,39,102
usa,59,106,54
usa,70,39,143
usa,81,16,106
usa,62,97,45
usa,69,124,61
usa,63,110,109
usa,69,130,43
usa,85,62,129
usa,68,108,44
usa,66,126,95
usa,64,107,47
usa,63,89,92
usa,67,132,51
usa,67,124,41
usa,81,159,92
usa,61,85,44
usa,66,136,112
usa,59,57,33
usa,68,89,100
usa,58,114,62
usa,62,87,75
usa,69,118,85
usa,63,112,74
usa,73,125,92
usa,63,113,101
usa,66,123,56
usa,64,125,53
usa,74,18,87
usa,64,130,69
usa,63,111,60
usa,71,108,68
usa,67,132,68
usa,72,60,88
usa,67,139,10
usa,65,112,36
usa,62,111,129
usa,63,131,84
usa,65,112,42
usa,64,110,75
usa,77,71,92
usa,68,79,92
usa,59,83,89
usa,78,118,90
usa,66,122,68
usa,69,125,50
usa,71,125,34
usa,80,117,64
usa,57,13,100
usa,63,124,41
usa,79,124,105
usa,72,108,60
usa,80,115,82
usa,64,89,91
usa,63,-43,116
usa,66,117,93
usa,63,98,71
usa,65,118,70
usa,72,135,72
usa,62,94,40
usa,66,18,83
usa,70,116,107
usa,62,116,59
usa,67,127,85
usa,70,25,116
usa,77,135,105
usa,58,121,63
usa,75,123,96
usa,69,146,73
usa,64,73,134
usa,69,125,84
usa,63,89,44
usa,64,94,107
usa,61,120,46
usa,59,108,61
usa,68,126,74
usa,72,33,120
usa,80,132,103
usa,80,144,126
usa,63,104,81
usa,75,121,81
usa,65,126,66
usa,63,134,31
usa,72,113,84
usa,69,105,118
usa,75,135,71
usa,71,36,62
usa,68,112,53
usa,63,80,91
usa,64,126,64
usa,71,61,86
usa,75,90,92
usa,71,62,105
usa,75,115,65
usa,88,102,98
usa,57,101,34
usa,67,117,83
usa,63,112,88
usa,62,88,113
usa,63,121,96
usa,66,63,84
usa,65,95,92
usa,66,82,103
usa,61,116,38
usa,62,38,88
usa,63,118,125
usa,68,129,90
usa,59,103,79
usa,63,126,45
usa,64,118,70
usa,67,121,79
usa,61,95,61
usa,66,109,88
usa,75,141,62
usa,62,101,84
usa,61,74,94
usa,69,39,118
usa,63,129,68
usa,69,96,123
usa,66,124,55
usa,75,122,95
usa,62,127,59
usa,73,146,67
usa,66,100,80
usa,71,75,106
usa,69,132,64
usa,65,100,111
usa,60,95,72
usa,65,126,101
usa,69,117,59
usa,64,114,86
usa,67,126,62
usa,67,132,95
usa,64,102,86
usa,68,111,74
usa,67,106,17
usa,76,92,127
usa,90,30,84
usa,70,127,60
usa,70,130,40
usa,74,110,102
usa,59,97,98
usa,58,114,77
usa,71,128,74
usa,62,110,65
usa,67,123,44
usa,62,119,40
usa,70,128,92
usa,73,121,105
usa,63,98,62
usa,58,111,71
usa,76,50,141
usa,76,120,95
usa,71,114,71
usa,77,125,54
usa,65,107,83
usa,80,67,78
usa,64,92,110
usa,58,112,81
usa,70,111,102
usa,76,95,91
usa,55,105,20
usa,61,95,92
usa,62,122,73
usa,73,23,88
usa,76,61,114
usa,69,78,74
usa,59,96,16
usa,64,131,89
usa,77,18,105
usa,66,75,29
usa,63,101,87
usa,63,148,63
usa,63,118,53
usa,63,100,46
usa,81,119,101
usa,64,105,80
usa,78,69,81
usa,63,127,0
usa,64,137,99
usa,68,124,84
usa,69,137,55
usa,70,132,81
usa,62,112,109
usa,64,128,84
usa,62,142,45
usa,65,95,112
usa,68,130,48
usa,62,55,55
usa,65,71,95
usa,85,146,86
usa,67,92,67
usa,60,81,91
usa,70,152,29
usa,63,107,87
usa,79,136,60
usa,81,131,73
usa,69,132,49
usa,63,93,94
usa,74,133,68
usa,58,115,19
usa,64,96,17
usa,77,142,84
usa,59,119,55
usa,75,109,60
usa,76,141,79
usa,79,73,91
usa,86,72,118
usa,70,17,93
usa,61,141,55
usa,64,127,89
usa,68,131,97
usa,66,98,68
usa,75,88,82
usa,61,87,37
usa,62,102,56
usa,63,107,77
usa,69,112,45
usa,67,23,104
usa,65,124,48
usa,66,115,72
usa,83,64,43
usa,66,69,93
usa,62,106,76
usa,80,35,118
usa,75,114,91
usa,75,116,65
usa,61,78,10
usa,73,131,121
usa,63,120,49
usa,75,125,77
usa,73,130,58
usa,66,117,74
usa,73,61,122
usa,61,116,42
usa,67,116,103
usa,64,108,23
usa,66,58,60
usa,63,105,16
usa,70,142,89
usa,62,127,16
usa,68,22,141
usa,63,85,95
usa,66,92,96
usa,71,123,99
usa,63,105,87
usa,64,81,106
usa,63,93,83
usa,73,125,114
usa,79,119,35
usa,65,113,47
usa,74,116,90
usa,68,123,96
usa,68,151,105
usa,81,100,121
usa,63,75,101
usa,68,81,93
usa,62,145,93
usa,63,121,88
usa,60,132,57
usa,76,116,98
usa,61,113,30
usa,79,92,103
usa,73,42,103
usa,70,64,114
usa,66,137,58
usa,66,120,30
usa,65,138,76
usa,69,143,80
usa,78,120,75
usa,75,137,91
usa,62,114,44
usa,73,91,80
usa,62,145,88
usa,58,119,46
usa,68,126,23
usa,76,141,77
usa,69,97,52
usa,69,100,97
usa,76,76,100
usa,61,86,59
usa,74,73,118
usa,69,132,87
usa,72,41,70
usa,72,115,35
usa,64,126,58
usa,72,140,48
usa,68,101,18
usa,66,112,57
usa,59,107,31
usa,72,121,117
usa,71,121,105
usa,74,38,99
usa,57,113,32
usa,67,127,52
usa,58,113,55
usa,66,113,79
usa,65,126,91
usa,66,81,51
usa,71,131,57
usa,62,121,38
usa,67,76,58
usa,67,111,87
usa,60,114,79
usa,73,28,86
usa,64,117,81
usa,58,108,78
usa,61,82,89
usa,60,91,31
usa,70,133,65
usa,66,43,100
usa,69,123,52
usa,67,85,74
usa,66,128,39
usa,65,123,64
usa,62,105,56
usa,72,20,94
usa,75,140,64
usa,75,-30,101
usa,63,97,36
usa,71,1,114
usa,63,92,34
usa,73,44,105
usa,73,133,68
usa,64,113,80
usa,59,110,22
usa,65,112,86
usa,61,81,57
usa,62,104,45
usa,69,134,87
usa,74,51,130
usa,62,106,78
usa,63,104,88
usa,63,109,41
usa,62,66,91
usa,76,122,62
usa,59,120,47
usa,55,93,49
usa,65,65,101
usa,71,130,91
usa,81,40,92
usa,69,132,82
usa,88,129,91
usa,72,79,136
usa,83,62,51
usa,76,99,137
usa,74,110,105
usa,68,110,73
usa,67,118,118
usa,59,126,69
usa,69,125,74
usa,62,120,21
usa,61,103,77
usa,62,121,53
usa,67,123,130
usa,58,92,46
usa,79,67,107
usa,67,49,122
usa,69,106,79
usa,59,92,53
usa,65,114,103
usa,62,128,52
usa,69,50,130
usa,67,48,86
usa,60,105,12
usa,57,93,35
usa,69,134,58
usa,64,104,71
usa,64,101,59
usa,85,72,93
usa,67,84,62
usa,61,125,60
usa,88,129,103
usa,58,133,-7
usa,73,132,62
usa,63,105,82
usa,68,104,98
usa,77,117,98
usa,68,109,68
usa,69,108,75
usa,70,6,86
usa,56,100,59
usa,65,101,45
usa,58,89,34
usa,63,92,114
usa,69,98,97
usa,63,135,77
usa,65,67,105
usa,68,142,69
usa,63,154,70
usa,62,110,39
usa,72,122,90
usa,71,123,51
usa,59,98,68
usa,64,87,73
usa,62,109,26
usa,60,104,45
usa,79,70,106
usa,55,135,15
usa,68,107,86
usa,65,113,38
usa,59,122,46
usa,72,153,58
usa,63,-20,123
usa,78,110,42
usa,65,93,118
usa,61,116,69
usa,57,116,64
usa,68,45,65
usa,55,90,100
usa,62,121,90
usa,79,125,97
usa,61,132,30
usa,79,58,103
usa,74,44,113
usa,63,115,90
usa,60,123,58
usa,77,134,97
usa,71,74,85
usa,67,122,97
usa,81,57,116
usa,66,129,92
usa,67,124,70
usa,76,135,46
usa,74,49,74
usa,72,60,104
usa,65,35,108
usa,80,60,126
usa,68,110,18
usa,66,128,76
usa,72,121,123
usa,65,131,31
usa,64,14,55
usa,68,134,91
usa,60,97,23
usa,63,95,34
usa,64,68,97
usa,62,117,82
usa,64,114,76
usa,65,98,54
usa,67,125,52
usa,60,105,67
usa,70,115,83
usa,62,131,74
usa,58,105,82
usa,76,145,92
usa,66,125,83
usa,64,59,48
usa,68,134,83
usa,65,133,70
usa,80,133,114
usa,65,70,48
usa,75,54,135
usa,64,103,81
usa,79,138,123
usa,59,122,67
usa,64,108,63
usa,60,115,81
usa,74,54,51
usa,75,150,111
usa,61,113,67
usa,68,141,47
usa,59,101,64
usa,60,88,85
usa,76,43,103
usa,70,123,108
usa,70,127,55
usa,59,113,45
usa,58,111,10
usa,58,102,46
usa,69,43,92
usa,60,91,31
usa,58,121,68
usa,79,48,79
usa,65,53,97
usa,69,106,82
usa,65,119,90
usa,63,86,67
usa,65,142,89
usa,69,137,98
usa,68,121,95
usa,68,119,80
usa,68,136,58
usa,64,118,34
usa,64,53,8
usa,63,138,69
usa,65,108,69
usa,62,100,114
usa,62,96,62
usa,68,127,43
usa,68,131,81
usa,71,-38,125
usa,59,119,71
usa,68,118,50
usa,66,28,106
usa,64,126,11
usa,70,127,78
usa,75,118,84
usa,59,99,46
usa,68,-35,101
usa,61,124,92
usa,79,82,108
usa,62,-66,121
usa,69,69,77
usa,81,33,131
usa,63,118,54
usa,63,110,111
usa,79,125,67
usa,69,141,126
usa,66,81,115
usa,67,83,43
usa,62,119,61
usa,62,122,45
usa,68,139,82
usa,63,90,57
usa,70,72,86
usa,72,78,116
usa,69,29,111
usa,73,122,121
usa,66,129,84
usa,71,123,83
usa,67,122,64
usa,67,108,81
usa,72,110,92
usa,72,126,91
usa,58,111,27
usa,76,129,117
usa,64,90,60
usa,67,122,48
usa,62,92,39
usa,65,91,56
usa,64,83,32
usa,61,104,36
usa,71,116,68
usa,65,114,43
usa,61,137,88
usa,75,134,55
usa,66,145,67
usa,67,89,115
usa,64,109,82
usa,61,82,78
usa,63,111,78
usa,67,69,77
usa,67,131,41
usa,70,144,91
usa,61,113,41
usa,69,53,95
usa,74,129,82
usa,63,124,15
usa,61,100,53
usa,76,138,42
usa,70,41,87
usa,64,118,51
usa,62,92,46
usa,71,66,93
usa,63,95,67
usa,58,91,91
usa,64,118,28
usa,65,63,68
usa,64,119,84
usa,81,133,75
usa,68,90,102
usa,73,47,97
usa,69,123,90
usa,59,104,72
usa,70,106,130
usa,80,54,120
usa,75,51,118
usa,67,127,86
usa,70,66,93
usa,70,110,82
usa,74,75,82
usa,71,128,76
usa,63,128,54
usa,69,57,100
usa,71,82,122
usa,65,108,49
usa,63,96,94
usa,97,71,96
usa,61,96,14
usa,66,118,80
usa,54,121,-2
usa,64,22,95
usa,55,112,-4
usa,76,133,72
usa,64,131,34
usa,68,76,79
usa,66,111,49
usa,53,112,26
usa,60,114,45
usa,64,141,70
usa,71,137,92
usa,56,118,25
usa,71,25,127
usa,66,140,85
usa,64,84,110
usa,64,89,102
usa,79,138,100
usa,79,92,77
usa,62,80,90
usa,66,120,77
usa,70,52,85
usa,64,122,78
usa,82,89,81
usa,60,110,80
usa,71,134,26
usa,79,91,60
usa,62,-5,134
usa,57,84,93
usa,77,136,65
usa,67,75,70
usa,69,124,66
usa,67,112,32
usa,56,100,20
usa,71,124,49
usa,64,127,77
usa,60,116,21
usa,64,90,82
usa,70,165,57
usa,59,112,20
usa,72,66,104
usa,67,107,33
usa,79,137,77
usa,71,131,74
usa,64,10,95
usa,60,106,68
usa,65,94,77
usa,65,139,48
usa,68,124,89
usa,65,129,89
usa,76,-8,108
usa,61,117,92
usa,67,119,61
usa,65,120,105
usa,60,111,55
usa,68,104,110
usa,68,52,47
usa,65,123,55
usa,73,115,97
usa,65,121,95
usa,78,113,122
usa,60,105,110
usa,80,129,56
usa,59,91,24
usa,75,143,85
usa,64,102,14
usa,72,121,15
usa,72,132,76
usa,66,135,72
usa,62,129,68
usa,62,92,28
usa,69,134,70
usa,70,122,89
usa,59,108,96
usa,74,50,97
usa,57,117,32
usa,61,98,55
usa,70,50,132
usa,63,142,56
usa,74,92,109
usa,66,74,85
usa,65,104,70
usa,58,109,89
usa,71,134,62
usa,66,138,72
usa,62,102,14
usa,62,89,99
usa,61,119,67
usa,64,119,82
usa,55,104,54
usa,66,112,42
