map, turns, p1score, p1_dest_list, p1_bonus_points, p2score, p2_dest_list, p2_bonus_points
nordiccountries,58,85,0,102,15
nordiccountries,60,95,15,-8,0
nordiccountries,63,94,15,24,0
nordiccountries,64,127,15,66,15
nordiccountries,69,27,0,74,15
nordiccountries,68,84,15,26,0
nordiccountries,52,81,0,50,15
nordiccountries,61,112,15,53,15
nordiccountries,58,97,0,118,15
nordiccountries,68,86,0,110,15
nordiccountries,57,92,0,58,15
nordiccountries,65,125,15,65,15
nordiccountries,70,11,0,95,15
nordiccountries,66,44,0,78,15
nordiccountries,70,46,15,42,15
nordiccountries,77,67,0,112,15
nordiccountries,67,55,15,1,0
nordiccountries,56,113,15,0,0
nordiccountries,58,85,15,36,0
nordiccountries,59,95,15,43,0
nordiccountries,69,84,15,-1,0
nordiccountries,69,103,15,23,0
nordiccountries,60,131,15,70,0
nordiccountries,58,112,15,74,15
nordiccountries,62,115,15,57,0
nordiccountries,76,39,0,99,15
nordiccountries,63,136,15,9,0
nordiccountries,70,49,0,111,15
nordiccountries,56,109,15,52,15
nordiccountries,58,130,15,9,0
nordiccountries,57,81,15,22,15
nordiccountries,68,108,15,29,0
nordiccountries,68,111,15,27,0
nordiccountries,66,67,15,73,15
nordiccountries,54,102,15,60,15
nordiccountries,67,115,15,20,0
nordiccountries,83,-16,0,101,15
nordiccountries,58,-5,0,77,15
nordiccountries,63,70,0,79,15
nordiccountries,71,106,15,14,0
nordiccountries,58,-2,0,87,15
nordiccountries,68,49,0,77,15
nordiccountries,71,113,15,74,15
nordiccountries,70,99,0,92,15
nordiccountries,69,35,0,93,15
nordiccountries,74,13,0,61,15
nordiccountries,100,53,0,116,15
nordiccountries,61,127,15,16,0
nordiccountries,64,31,0,101,15
nordiccountries,56,16,0,91,15
nordiccountries,68,55,15,29,0
nordiccountries,77,13,0,96,15
nordiccountries,65,112,15,59,0
nordiccountries,67,-15,0,88,15
nordiccountries,60,63,15,24,0
nordiccountries,79,25,0,68,15
nordiccountries,60,96,15,13,0
nordiccountries,55,96,15,9,0
nordiccountries,64,132,15,2,0
nordiccountries,69,44,15,12,0
nordiccountries,57,97,15,51,0
nordiccountries,70,126,15,32,0
nordiccountries,56,114,15,5,0
nordiccountries,55,82,0,83,15
nordiccountries,60,46,15,77,15
nordiccountries,64,50,0,79,15
nordiccountries,53,120,15,-23,0
nordiccountries,62,-26,0,108,15
nordiccountries,64,102,15,5,0
nordiccountries,57,106,15,-3,0
nordiccountries,62,7,0,108,15
nordiccountries,60,73,15,13,0
nordiccountries,72,85,0,56,15
nordiccountries,69,108,0,73,15
nordiccountries,65,28,0,39,15
nordiccountries,61,95,15,-15,0
nordiccountries,73,101,15,56,15
nordiccountries,53,75,0,62,15
nordiccountries,63,91,0,105,15
nordiccountries,65,18,0,51,15
nordiccountries,59,9,0,114,15
nordiccountries,83,47,0,94,15
nordiccountries,58,111,15,9,0
nordiccountries,61,98,15,33,15
nordiccountries,67,37,0,30,15
nordiccountries,67,88,0,82,15
nordiccountries,63,19,0,47,15
